,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,10080.0
tdf.shape[0],7688.0
f_tdf.shape[0],7614.0
fc_tdf.shape[0],871.0
fcu_tdf.shape[0],870.0
curr_ocp,1.0
target_ocp,0.8
new_ocp,0.75
n_train,518.0
n_test,103.0
n_dims,12.0
mean_lat,47.86360954158761
mean_long,-122.22533554610432
std_lat,0.1329516503638132
std_long,0.044006099337573844
init_lengthscale,36.714700193423596
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,167.3684191227594
m,41.0
bic,-78.48785331288002
gp_runtime,31.719542980194092
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
