,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,10080.0
tdf.shape[0],5097.0
f_tdf.shape[0],5022.0
fc_tdf.shape[0],620.0
fcu_tdf.shape[0],620.0
curr_ocp,1.0
target_ocp,0.6
new_ocp,0.6
n_train,311.0
n_test,268.0
n_dims,13.0
mean_lat,47.60928625867037
mean_long,-122.32222111812825
std_lat,0.016335431869135737
std_long,0.00757272853141121
init_lengthscale,69.5241935483871
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,-228.93900217681286
m,43.0
bic,704.6890995773329
gp_runtime,13.996631383895874
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
