,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,60.0
tdf.shape[0],2087.0
f_tdf.shape[0],2076.0
fc_tdf.shape[0],561.0
fcu_tdf.shape[0],561.0
curr_ocp,0.05673758865248227
target_ocp,0.01256467114801998
new_ocp,0.011444921316165951
n_train,67.0
n_test,394.0
n_dims,12.0
mean_lat,47.849675688469276
mean_long,-122.23315746410042
std_lat,0.02881532434351163
std_long,0.04849054579726275
init_lengthscale,317.6969696969697
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,31.961628683367294
m,41.0
bic,108.46914002829502
gp_runtime,3.270653247833252
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
