,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,60.0
tdf.shape[0],11132.0
f_tdf.shape[0],10744.0
fc_tdf.shape[0],3510.0
fcu_tdf.shape[0],3506.0
curr_ocp,0.25651577503429357
target_ocp,0.1
new_ocp,0.09876543209876543
n_train,1030.0
n_test,1644.0
n_dims,13.0
mean_lat,47.32343539795017
mean_long,-122.51601003834666
std_lat,0.06571627473476732
std_long,0.18432478809001793
init_lengthscale,21.225461613216716
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,190.5177400961461
m,43.0
bic,-82.73097469967388
gp_runtime,94.92116522789001
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
