,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,1440.0
tdf.shape[0],11132.0
f_tdf.shape[0],10744.0
fc_tdf.shape[0],3510.0
fcu_tdf.shape[0],3506.0
curr_ocp,1.0
target_ocp,0.2
new_ocp,0.19230769230769232
n_train,300.0
n_test,2374.0
n_dims,13.0
mean_lat,47.35830810479492
mean_long,-122.5159367291146
std_lat,0.06785366921579483
std_long,0.17823443024068025
init_lengthscale,60.69063545150502
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,247.42712537595543
m,43.0
bic,-249.59160434169422
gp_runtime,17.175439834594727
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
