,value
max_speed_kmh,400.0
spatial_radius_km,0.3
bin_len,1440.0
tdf.shape[0],5695.0
f_tdf.shape[0],5483.0
fc_tdf.shape[0],2306.0
fcu_tdf.shape[0],2303.0
curr_ocp,1.0
target_ocp,0.3
new_ocp,0.25
n_train,246.0
n_test,1635.0
n_dims,13.0
mean_lat,47.33033565291142
mean_long,-122.06954986227292
std_lat,0.10544601268119104
std_long,0.0823448190413699
init_lengthscale,45.86938775510204
init_period_len_1,480.0
init_period_len_2,1440.0
log_ll,262.6180069670886
m,43.0
bic,-288.50675788908563
gp_runtime,16.01899766921997
ses_smoothing_level,0.1
holt_smoothing_level_lat,0.2
holt_smoothing_slope_lat,0.045
holt_smoothing_level_lon,0.1
holt_smoothing_slope_lon,0.0307
es_seasonal_periods,24.0
arima_order,"(1, 1, 0)"
sarimax_order,"(1, 0, 0)"
sarimax_seasonal_order,"(1, 1, 1, 24)"
